date,time,latitude,longitude,depth,magnitude,som_zone,global_cluster,is_aftershock
2014-05-23,2014-05-23 07:00:34.750,-45.610636,167.17532,80.234375,5.0665752,33,-1,0
2014-05-24,2014-05-24 06:13:42.960,-33.272034,179.99609,33.0,5.2266512,3,-1,0
2014-06-02,2014-06-02 06:31:40.580,-33.332661,-177.86606,33.0,5.3776019,3,-1,0
2014-06-06,2014-06-06 03:46:54.240,-39.459959,175.2641,106.48438,5.130131,20,-1,0
2014-06-23,2014-06-23 09:35:50.200,-34.284492,-178.71921,33.0,4.980019,3,-1,0
2014-06-29,2014-06-29 23:42:02.690,-33.819649,-178.78514,33.0,5.2826072,3,-1,0
2014-06-30,2014-06-30 16:46:45.270,-32.47646,-177.48039,33.0,4.8630176,0,-1,0
2014-07-03,2014-07-03 01:25:32.900,-32.421486,-177.63396,33.0,5.0645616,0,-1,0
2014-07-08,2014-07-08 14:35:39.400,-33.219177,-177.95888,33.0,4.904828,3,-1,0
2014-07-18,2014-07-18 18:23:04.480,-34.797436,-179.16528,33.0,6.0089099,2,-1,0
2014-08-14,2014-08-14 18:38:37.030,-34.9312439,179.4363861,151.103363,5.210552049,2,-1,0
2014-09-16,2014-09-16 09:34:52.560,-47.92790391,165.1293813,33.0025,5.060344281,31,-1,0
2014-09-17,2014-09-17 01:57:43.770,-47.68488693,165.4905701,12.0,5.017212627,31,-1,0
2014-09-21,2014-09-21 15:02:30.250,-35.94464493,178.6034088,5.0,5.020838693,6,-1,0
2014-09-21,2014-09-21 15:05:30.120,-36.03142166,178.6702576,5.0,4.8685857,6,-1,0
2014-09-22,2014-09-22 14:41:22.940,-40.54048904,175.9324277,25.390625,5.458456599,19,-1,0
2014-09-22,2014-09-22 14:41:38.010,-40.49838552,175.9390433,11.03515625,5.165497678,19,-1,0
2014-09-22,2014-09-22 20:17:41.520,-32.77101898,-179.3752899,33.0,4.892458742,3,-1,0
2014-09-27,2014-09-27 09:22:50.670,-32.97360992,-178.1641541,33.0,4.894123175,3,-1,0
2014-10-06,2014-10-06 01:14:32.620,-38.42119596,176.3924987,112.6953125,5.082498274,21,-1,0
2014-10-11,2014-10-11 20:08:17.810,-35.88427497,179.1043899,33.1975,4.93848476,1,-1,0
2014-10-13,2014-10-13 05:13:41.570,-46.28947067,165.8665924,9.729614258,6.185397483,31,-1,0
2014-10-13,2014-10-13 06:23:39.170,-46.23490906,166.1543121,12.0,5.012346913,33,-1,0
2014-10-14,2014-10-14 04:12:30.480,-34.83440399,-179.822937,33.0,6.513537241,2,-1,0
2014-10-16,2014-10-16 22:37:19.500,-35.07294846,-179.6851196,57.16599274,5.174001526,2,-1,0
2014-10-17,2014-10-17 00:27:25.370,-32.6745224,-178.7916107,331.9042969,4.866177515,11,-1,0
2014-10-18,2014-10-18 09:40:55.470,-33.38664246,-178.3312836,33.0,5.1188602,3,-1,0
2014-10-19,2014-10-19 18:07:42.280,-45.18494443,167.4583751,133.671875,5.119367896,32,-1,0
2014-10-23,2014-10-23 12:18:30.910,-33.57432175,-178.3484039,33.0,5.891312361,3,-1,0
2014-11-10,2014-11-10 15:23:05.520,-36.18676758,-179.6092072,33.0,4.96774817,2,-1,0
2014-11-16,2014-11-16 22:33:17.960,-37.59731987,-179.8875817,32.1875,6.475534207,8,-1,0
2014-11-30,2014-11-30 09:01:55.780,-37.05162811,178.4233704,34.03964615,5.098632489,7,-1,0
2014-11-30,2014-11-30 12:57:08.470,-32.90127945,-178.4937744,330.5403748,5.331111359,11,-1,0
2014-12-01,2014-12-01 13:04:14.460,-49.07797241,165.1999054,10.0,5.295275648,31,-1,0
2014-12-01,2014-12-01 13:04:26.890,-48.97203445,165.0088959,10.0,5.798799479,31,-1,0
2014-12-02,2014-12-02 01:35:40.900,-33.67261887,-178.8085785,33.0,4.975913554,3,-1,0
2014-12-12,2014-12-12 08:02:09.210,-46.97341156,165.9100342,12.0,5.641864253,31,-1,0
2014-12-18,2014-12-18 18:55:42.870,-34.54737091,-177.8167877,33.0,5.024023414,3,-1,0
2014-12-19,2014-12-19 12:51:22.480,-38.25200438,177.9926199,33.06640625,4.91795478,13,-1,0
2014-12-25,2014-12-25 02:24:41.430,-37.72421265,179.8384399,33.0,4.957456622,8,-1,0
2015-01-05,2015-01-05 17:48:41.750,-43.05787176,171.252012,5.1171875,5.951265019,24,-1,0
2015-01-13,2015-01-13 11:40:00.690,-45.68924267,166.8690533,82.578125,5.748541001,33,-1,0
2015-01-28,2015-01-28 19:20:01.300,-48.42674255,165.3385315,5.0,5.275474019,31,-1,0
2015-02-02,2015-02-02 22:34:13.090,-33.2387352,-179.3593597,33.0,5.039472682,3,-1,0
2015-02-05,2015-02-05 04:30:01.740,-33.34181976,-177.8242798,33.0,4.913031179,3,-1,0
2015-02-08,2015-02-08 15:22:07.590,-34.26711273,179.825882,169.2299042,5.802008813,3,-1,0
2015-02-17,2015-02-17 05:56:55.770,-37.59591675,-179.9790039,33.0,5.216737438,8,-1,0
2015-04-18,2015-04-18 11:16:01.280,-35.04576492,-179.5603027,162.1840668,5.508915055,2,-1,0
2015-04-22,2015-04-22 22:42:42.410,-41.66575053,174.2650801,22.63671875,5.150878034,25,-1,0
2015-04-24,2015-04-24 03:36:42.410,-42.09021531,173.068041,51.5234375,6.233120551,25,-1,0
2015-04-24,2015-04-24 03:38:03.250,-42.07822683,173.0576215,47.0703125,4.922972497,25,-1,0
2015-05-04,2015-05-04 02:29:10.430,-44.53660583,168.8369293,4.294401169,5.792173636,32,-1,0
2015-05-06,2015-05-06 16:23:53.760,-44.19613647,167.6772308,12.0,5.320152866,32,-1,0
2015-05-15,2015-05-15 15:40:25.920,-35.25483704,-178.7675171,30.0,5.008314129,2,-1,0
2015-05-30,2015-05-30 12:13:42.340,-33.72712326,179.5935974,280.0977478,4.987228739,11,-1,0
2015-06-24,2015-06-24 22:06:29.600,-35.28478622,-178.5581512,33.0,4.946178721,2,-1,0
2015-06-25,2015-06-25 19:18:05.440,-32.32312393,-177.6770782,33.0,4.986690022,0,-1,0
2015-06-28,2015-06-28 12:53:47.960,-32.40633392,-177.313858,52.79319763,5.015214005,0,-1,0
2015-07-01,2015-07-01 07:04:34.410,-34.56661606,179.4049835,287.5087891,5.106951434,10,-1,0
2015-07-02,2015-07-02 20:25:09.090,-46.28092194,166.0842896,11.12729168,5.137788722,33,-1,0
2015-07-04,2015-07-04 16:08:30.060,-35.11372375,-179.4148712,33.0,5.054352772,2,-1,0
2015-07-06,2015-07-06 05:45:15.930,-44.35571687,169.657094,12.1975,4.960596569,32,-1,0
2015-07-07,2015-07-07 05:35:15.140,-35.62511826,-178.950592,33.0,5.656613508,2,-1,0
2015-07-07,2015-07-07 06:21:00.960,-35.82678986,-178.5496368,33.0,5.392650075,2,-1,0
2015-07-10,2015-07-10 02:26:09.840,-48.03736877,165.5480652,33.0,4.908369989,31,-1,0
2015-08-13,2015-08-13 15:58:31.000,-32.894,-178.352,9.0,5.137308906,0,-1,0
2015-09-07,2015-09-07 09:19:44.190,-32.70273972,-178.1332397,33.0,5.414094575,0,0,1
2015-09-07,2015-09-07 09:34:26.630,-32.61026001,-178.6946869,147.1947327,5.093756379,3,12,1
2015-09-07,2015-09-07 10:33:16.820,-32.54675674,-178.4892578,33.0,4.898651623,0,0,1
2015-09-07,2015-09-07 14:06:26.570,-32.88363266,-177.8951111,33.0,5.774617791,3,12,1
2015-09-07,2015-09-07 20:24:57.480,-32.96545792,-178.1066895,33.0,5.100073494,3,12,1
2015-09-07,2015-09-07 20:28:28.220,-32.56093216,-179.2742157,33.0,5.298017732,3,12,1
2015-09-07,2015-09-07 23:56:45.790,-32.9685173,-178.4991302,33.0,4.853830113,3,12,1
2015-09-08,2015-09-08 02:08:44.930,-32.97886658,-178.3213348,33.0,4.997535486,3,12,1
2015-09-08,2015-09-08 02:47:30.930,-33.22797012,-177.9611664,33.0,4.933599999,3,12,1
2015-09-08,2015-09-08 02:50:57.000,-32.728,-178.438,10.0,5.015708811,0,0,1
2015-09-08,2015-09-08 06:48:33.000,-33.039,-178.545,10.0,5.707364323,3,12,1
2015-09-08,2015-09-08 08:19:53.000,-33.135,-178.218,11.0,5.54317634,3,12,1
2015-09-08,2015-09-08 11:37:25.000,-32.768,-178.349,10.0,5.08561271,0,0,1
2015-09-12,2015-09-12 20:32:25.480,-32.79323196,-177.57547,33.0,5.572262536,0,-1,0
2015-09-14,2015-09-14 14:53:21.870,-33.19389343,-177.8760529,33.0,5.100471879,3,-1,0
2015-09-15,2015-09-15 23:47:08.810,-32.9812851,-177.6901245,33.0,4.9672724,3,-1,0
2015-09-23,2015-09-23 18:47:51.840,-38.32137299,176.1426392,167.1242523,5.050475972,21,-1,0
2015-09-24,2015-09-24 22:30:37.940,-32.94869995,-178.2126617,33.0,5.078518846,3,-1,0
2015-09-29,2015-09-29 03:12:03.550,-32.90399933,-177.2840729,33.0,5.228384641,0,-1,0
2015-09-30,2015-09-30 01:40:28.710,-32.77830124,-177.8526917,33.0,4.863730439,0,-1,0
2015-10-05,2015-10-05 01:09:31.200,-35.13447189,-179.3696594,33.0,5.215356042,2,-1,0
2015-10-09,2015-10-09 02:26:43.480,-33.02479935,-179.499115,34.25260162,4.967461688,3,-1,0
2015-10-12,2015-10-12 08:05:01.710,-40.57806609,176.3257242,23.28125,5.691131913,19,-1,0
2015-10-16,2015-10-16 04:13:37.820,-35.16773605,179.2674866,285.9294434,5.162214992,10,-1,0
2015-10-21,2015-10-21 09:49:41.180,-46.1837883,165.8346863,12.0,5.112848692,33,-1,0
2015-11-01,2015-11-01 05:42:11.670,-39.38937453,175.9597209,54.921875,5.38128347,20,-1,0
2015-11-10,2015-11-10 14:19:44.470,-32.91825485,-177.9105072,33.0,4.884314342,3,-1,0
2015-11-18,2015-11-18 22:44:16.290,-32.35215378,-177.9402924,33.0,4.916996758,0,-1,0
2015-11-21,2015-11-21 23:02:33.290,-33.62371445,-178.6577759,33.0,5.056832551,3,13,1
2015-11-21,2015-11-21 23:20:28.460,-33.42937469,-179.1599731,33.0,4.932043088,3,13,1
2015-11-22,2015-11-22 09:41:30.110,-33.70571136,-178.8007202,33.0,5.24578089,3,13,1
2015-11-26,2015-11-26 18:11:27.460,-35.55280304,179.9485626,33.0,5.135234557,1,-1,0
2015-12-20,2015-12-20 08:56:53.250,-34.05589676,-179.3699951,325.9664612,5.451902025,11,-1,0
2015-12-21,2015-12-21 07:31:53.890,-35.67993927,178.768219,258.9458618,5.049336215,10,-1,0
2015-12-24,2015-12-24 13:40:03.880,-32.87695694,-178.118042,33.0,4.8592168,3,-1,0
2015-12-30,2015-12-30 19:50:49.870,-40.56179428,173.4189453,119.1402435,4.922123519,27,-1,0
2016-01-04,2016-01-04 00:07:55.200,-40.5838089,176.4415436,25.37735558,5.006147619,19,-1,0
2016-01-10,2016-01-10 06:01:33.450,-32.49681091,-177.9137115,0.0,4.918997478,0,-1,0
2016-01-11,2016-01-11 02:51:07.580,-32.93987656,-177.9257965,33.0,4.894536782,3,-1,0
2016-01-18,2016-01-18 18:45:03.750,-34.57084274,-179.5108185,33.0,5.122878431,2,-1,0
2016-02-09,2016-02-09 00:39:00.110,-42.06829695,173.0748256,48.125,5.745135209,25,-1,0
2016-02-14,2016-02-14 00:13:43.980,-43.49731827,172.7545929,8.0,5.701799323,24,-1,0
2016-02-15,2016-02-15 19:28:09.080,-49.02204514,165.1521912,10.0,6.031332743,31,-1,0
2016-02-22,2016-02-22 03:09:56.020,-41.89204025,174.2548218,7.667494297,4.968265244,25,-1,0
2016-03-01,2016-03-01 09:26:41.910,-33.17063522,-177.4286804,33.0,5.269235419,3,-1,0
2016-03-01,2016-03-01 10:18:18.520,-32.36990738,-176.969101,33.0,5.205513701,0,-1,0
2016-03-05,2016-03-05 18:45:29.800,-32.35245132,179.5919495,33.0,5.087481276,3,-1,0
2016-03-14,2016-03-14 10:28:04.200,-42.28046417,173.020752,8.830801964,5.0375478,25,-1,0
2016-03-29,2016-03-29 11:03:06.430,-33.29164505,-179.8898163,33.0,6.258645303,3,-1,0
2016-04-11,2016-04-11 03:31:22.770,-48.80818939,164.9547424,33.0,4.893443726,31,-1,0
2016-04-11,2016-04-11 19:41:06.560,-40.89297465,175.4943879,23.8671875,5.203406451,18,-1,0
2016-04-14,2016-04-14 12:21:09.760,-32.50844574,179.7762909,33.0,5.119654244,3,-1,0
2016-05-05,2016-05-05 23:44:34.160,-33.54981995,-178.1792755,33.0,4.885715844,3,-1,0
2016-05-11,2016-05-11 13:44:23.810,-38.48962784,176.5905914,88.36381531,5.150903367,13,-1,0
2016-05-11,2016-05-11 19:55:18.240,-40.91710385,175.4226134,27.265625,5.162885191,18,-1,0
2016-05-19,2016-05-19 06:53:08.640,-32.8219986,-179.9602509,16.64331436,4.87228093,3,-1,0
2016-05-26,2016-05-26 13:09:53.870,-33.73179626,-178.0360718,33.0,5.371644216,3,-1,0
2016-06-02,2016-06-02 15:19:38.330,-33.12268829,-179.5125732,340.1803284,5.354822963,11,-1,0
2016-06-07,2016-06-07 02:55:22.560,-45.10600281,166.8423462,17.04810905,5.75868198,32,-1,0
2016-06-19,2016-06-19 14:17:18.910,-34.42770004,179.5690002,136.0042877,5.125206665,2,-1,0
2016-06-21,2016-06-21 07:51:46.370,-32.28710556,-179.7368317,490.0777588,4.925084889,11,-1,0
2016-07-05,2016-07-05 19:06:46.860,-32.94944382,-177.9019928,33.0,5.345038096,3,-1,0
2016-07-16,2016-07-16 14:42:39.360,-46.86997604,165.919342,12.0,4.959485873,31,-1,0
2016-08-09,2016-08-09 13:42:59.330,-32.3849411,-178.5641174,1.381164193,5.186882026,0,-1,0
2016-08-27,2016-08-27 12:21:47.660,-32.37467194,-177.3795776,397.513092,5.09803004,11,-1,0
2016-08-28,2016-08-28 00:26:49.080,-32.64860153,-178.4043274,33.0,5.27062784,0,-1,0
2016-08-31,2016-08-31 22:04:35.390,-37.07738495,179.2152405,24.96583366,5.700174726,8,46,1
2016-09-01,2016-09-01 16:37:55.440,-36.97947693,179.5200195,21.78820992,7.079899473,8,46,1
2016-09-01,2016-09-01 16:47:24.380,-37.32726288,178.8278046,20.37044907,4.865536621,7,-1,0
2016-09-01,2016-09-01 16:48:05.240,-37.00452805,178.9299927,17.1928997,5.180073034,8,46,1
2016-09-01,2016-09-01 16:49:49.570,-37.06277084,179.1078033,21.98241997,4.974990698,8,46,1
2016-09-01,2016-09-01 16:53:10.130,-36.98349762,178.9417877,15.11812401,4.908843932,8,46,1
2016-09-01,2016-09-01 17:01:09.130,-37.00196075,179.1357117,18.80845261,5.65411034,8,46,1
2016-09-01,2016-09-01 17:03:53.420,-37.25611496,178.8327026,14.40250111,4.966324106,7,-1,0
2016-09-01,2016-09-01 17:08:05.600,-36.93556213,179.3126984,26.10458565,4.987013194,8,46,1
2016-09-01,2016-09-01 17:14:05.230,-36.9058609,179.212326,19.69123268,6.155773718,8,46,1
2016-09-01,2016-09-01 17:34:27.480,-37.1348381,179.2342224,25.71646309,5.050790142,8,46,1
2016-09-01,2016-09-01 17:36:03.650,-37.05254364,179.0390625,28.61926651,5.560255205,8,46,1
2016-09-01,2016-09-01 18:59:20.000,-37.05405426,179.2198181,21.47247696,4.916390858,8,46,1
2016-09-01,2016-09-01 19:18:28.490,-37.0473175,179.1008759,18.38925362,5.813589953,8,46,1
2016-09-01,2016-09-01 19:22:07.810,-36.80071259,179.4710999,15.0,4.94661452,8,46,1
2016-09-01,2016-09-01 20:06:03.040,-37.13850021,179.6620789,18.21588707,6.048648022,8,46,1
2016-09-02,2016-09-02 00:30:13.710,-37.29426956,179.1534119,22.27666283,4.854676777,8,46,1
2016-09-02,2016-09-02 02:57:24.350,-37.16169739,179.2701874,6.354579926,4.912428949,8,46,1
2016-09-03,2016-09-03 04:30:10.190,-37.36350632,179.1143341,11.51180649,5.466556372,8,47,1
2016-09-03,2016-09-03 04:58:36.880,-37.25641251,178.9894409,113.9742661,5.202061812,8,47,1
2016-09-03,2016-09-03 13:30:26.940,-37.38977051,179.0248871,17.61055374,5.462745894,8,47,1
2016-09-04,2016-09-04 06:19:42.660,-37.09725952,179.0209808,15.0,4.951689825,8,47,1
2016-09-04,2016-09-04 20:00:29.650,-37.35430527,178.8164825,15.0,5.073576891,7,-1,0
2016-09-05,2016-09-05 15:19:02.720,-37.00841141,178.7605591,5.0,5.667150516,7,-1,0
2016-09-05,2016-09-05 17:01:58.300,-36.99710846,179.0791168,19.47682762,5.313777941,8,-1,0
2016-09-09,2016-09-09 22:02:49.610,-40.49306897,173.9271704,79.53125,5.077998679,27,-1,0
2016-09-14,2016-09-14 16:09:31.170,-37.15220261,178.8759003,20.0,4.856523263,7,-1,0
2016-09-23,2016-09-23 05:56:27.060,-37.37324905,179.0021362,13.22118855,5.066892761,8,-1,0
2016-09-24,2016-09-24 04:02:14.610,-32.46167755,-177.7203674,33.0,5.452739517,0,1,1
2016-09-24,2016-09-24 23:27:16.820,-32.4496994,-178.0224915,10.0,4.964160375,0,1,1
2016-09-24,2016-09-24 23:42:48.520,-32.45700073,-177.8177032,71.66805267,5.077301514,0,1,1
2016-09-24,2016-09-24 23:52:00.630,-32.47740555,-177.9814606,10.0,5.245487667,0,1,1
2016-09-25,2016-09-25 00:25:11.460,-32.51379013,-178.1746979,33.0,4.968485238,0,1,1
2016-09-25,2016-09-25 00:28:01.390,-32.501091,-178.067276,33.0,5.111311121,0,1,1
2016-09-25,2016-09-25 04:28:39.810,-32.6031723,-177.6709595,33.0,5.265661248,0,1,1
2016-09-26,2016-09-26 03:13:32.330,-32.32234192,-178.8245392,33.0,4.976541941,0,1,1
2016-09-27,2016-09-27 10:40:22.780,-32.44690323,-178.3368073,33.0,4.887948554,0,-1,0
2016-09-27,2016-09-27 21:53:36.450,-32.52721024,-177.8008728,33.0,4.998589471,0,-1,0
2016-10-08,2016-10-08 19:41:16.760,-37.1126442,178.9163208,7.295280457,5.711354385,7,-1,0
2016-10-13,2016-10-13 11:35:23.910,-36.12610626,179.7652435,20.0,4.958749904,1,-1,0
2016-11-02,2016-11-02 09:54:21.010,-37.38148117,178.8177032,23.09012413,4.934406341,7,-1,0
2016-11-03,2016-11-03 18:45:47.590,-35.97882462,-179.5830383,95.22276306,5.035895203,2,-1,0
2016-11-07,2016-11-07 06:52:46.040,-34.89800644,-178.6426849,33.0,4.916996778,2,-1,0
2016-11-07,2016-11-07 16:59:07.160,-39.31875992,173.7597046,13.51935005,5.1414304,18,-1,0
2016-11-09,2016-11-09 04:33:00.720,-33.37765884,-178.2472382,33.0,5.421299283,3,-1,0
2016-11-13,2016-11-13 11:02:56.340,-42.6925354,173.0221405,15.11445332,7.820379733,24,63,1
2016-11-13,2016-11-13 11:05:14.410,-41.96875,173.7009888,4.855619431,6.024824998,25,66,1
2016-11-13,2016-11-13 11:06:14.600,-42.56021118,173.0942841,5.0,5.629252725,24,63,1
2016-11-13,2016-11-13 11:08:14.950,-42.50253677,173.1106567,10.48001671,5.24066731,24,63,1
2016-11-13,2016-11-13 11:08:48.140,-42.57452011,172.830307,3.591153383,4.99793396,24,63,1
2016-11-13,2016-11-13 11:09:07.610,-42.62915802,172.9503479,9.789445877,5.302367235,24,63,1
2016-11-13,2016-11-13 11:12:35.480,-42.42848206,173.7769012,5.603704929,6.026432759,25,66,1
2016-11-13,2016-11-13 11:16:07.140,-42.60528183,172.9548798,16.25598907,4.972231376,24,63,1
2016-11-13,2016-11-13 11:17:18.990,-42.55535507,173.0496368,14.44154739,4.858002852,24,63,1
2016-11-13,2016-11-13 11:18:38.600,-42.01209259,173.7884369,5.0,5.03046443,25,66,1
2016-11-13,2016-11-13 11:19:32.820,-42.02248001,173.7016907,5.0,5.318619852,25,66,1
2016-11-13,2016-11-13 11:21:15.630,-42.60958481,173.0251007,9.518454552,4.965940038,24,63,1
2016-11-13,2016-11-13 11:24:16.900,-42.03785324,173.7319031,7.260608673,5.545570123,25,66,1
2016-11-13,2016-11-13 11:30:26.730,-42.14182663,173.8280334,6.452077389,5.108869636,25,66,1
2016-11-13,2016-11-13 11:32:07.000,-42.24645996,173.6727753,11.26408863,6.183156744,25,66,1
2016-11-13,2016-11-13 11:33:49.040,-41.81458282,174.2102814,5.496979237,5.45523004,25,66,1
2016-11-13,2016-11-13 11:35:42.290,-41.74907684,174.2016602,8.46213913,5.010202647,25,66,1
2016-11-13,2016-11-13 11:40:48.630,-42.32665253,173.4771729,9.762313843,5.008149217,25,66,1
2016-11-13,2016-11-13 11:41:48.740,-41.79508209,174.2585754,5.780201912,5.582634237,25,66,1
2016-11-13,2016-11-13 11:52:44.350,-42.20107269,173.6026306,9.046556473,6.136439961,25,66,1
2016-11-13,2016-11-13 11:53:14.220,-41.78520584,174.4197998,5.0,5.226144565,25,66,1
2016-11-13,2016-11-13 11:53:41.740,-41.72347641,174.2764282,5.0,5.320425248,25,66,1
2016-11-13,2016-11-13 12:03:55.580,-41.73196793,174.1649628,5.0,5.147072764,25,66,1
2016-11-13,2016-11-13 12:04:13.870,-41.66528702,174.3447266,10.04419327,5.07044771,25,66,1
2016-11-13,2016-11-13 12:04:26.670,-41.68189621,174.2514343,5.517437458,4.898313193,25,66,1
2016-11-13,2016-11-13 12:12:00.630,-41.95685959,173.9850616,8.148046494,5.044006012,25,66,1
2016-11-13,2016-11-13 12:20:40.900,-42.28661728,173.9790192,9.752326965,5.033383097,25,66,1
2016-11-13,2016-11-13 12:22:13.020,-41.73374176,174.276062,5.199304581,5.102442812,25,66,1
2016-11-13,2016-11-13 12:23:09.930,-42.45174408,173.1503754,10.00735474,5.184655113,25,66,1
2016-11-13,2016-11-13 12:23:37.320,-42.52782059,173.1630249,5.436423779,4.934253935,24,63,1
2016-11-13,2016-11-13 12:25:55.360,-42.6702919,172.8690033,10.12402534,5.258754998,24,63,1
2016-11-13,2016-11-13 12:28:00.310,-42.32509232,173.736557,18.83562851,5.156143227,25,66,1
2016-11-13,2016-11-13 12:38:38.170,-41.70980072,174.2624969,4.872344971,5.286243834,25,66,1
2016-11-13,2016-11-13 12:40:54.680,-42.42881713,173.3327939,8.046875,4.850520403,25,66,1
2016-11-13,2016-11-13 12:52:52.720,-42.14778519,173.581665,9.475849152,5.398860153,25,66,1
2016-11-13,2016-11-13 13:21:11.080,-41.79623795,174.2338867,5.0,5.804140771,25,66,1
2016-11-13,2016-11-13 13:31:27.500,-42.2741127,173.6455231,13.95416355,5.987634877,25,66,1
2016-11-13,2016-11-13 13:50:01.240,-41.75642014,174.2903137,5.193205833,5.044271231,25,66,1
2016-11-13,2016-11-13 14:04:23.670,-42.59799576,173.0162811,11.86807919,5.140240672,24,63,1
2016-11-13,2016-11-13 15:33:04.700,-41.78993225,174.2350159,7.179207325,5.525672,25,66,1
2016-11-13,2016-11-13 15:42:47.700,-36.8814888,179.102417,12.0,5.019163309,8,-1,0
2016-11-13,2016-11-13 17:17:39.790,-42.51691055,173.7984619,5.0,5.108199751,25,66,1
2016-11-13,2016-11-13 18:34:27.610,-41.77605057,174.1804504,13.29709339,5.164755511,25,66,1
2016-11-13,2016-11-13 18:59:09.310,-42.34347534,173.895401,14.72529602,5.362012437,25,66,1
2016-11-13,2016-11-13 18:59:55.820,-41.70785141,174.2871246,6.625385284,5.297200462,25,66,1
2016-11-13,2016-11-13 19:09:29.960,-41.67675018,174.3025513,6.257890701,4.934516215,25,66,1
2016-11-13,2016-11-13 19:28:56.930,-42.36377335,174.0193481,5.0,5.588782975,25,66,1
2016-11-13,2016-11-13 20:22:15.330,-42.27362442,173.7754517,8.751700401,5.009383142,25,66,1
2016-11-13,2016-11-13 20:51:22.330,-42.10984421,172.9056091,62.70677948,5.056750565,25,66,1
2016-11-13,2016-11-13 22:19:32.190,-42.35208893,173.0904541,10.70491886,5.176747839,25,66,1
2016-11-13,2016-11-13 23:17:33.340,-42.10297394,173.8491058,9.81598568,5.169089164,25,66,1
2016-11-13,2016-11-13 23:49:12.050,-41.70961761,174.3457489,6.91605711,5.19361659,25,66,1
2016-11-14,2016-11-14 00:34:23.350,-42.46536255,173.1375732,5.0,6.656748205,25,66,1
2016-11-14,2016-11-14 01:28:22.710,-41.98282242,173.879425,7.596300125,5.249665723,25,66,1
2016-11-14,2016-11-14 01:30:14.590,-42.33687592,173.7338867,11.05774117,5.38535422,25,66,1
2016-11-14,2016-11-14 04:10:21.820,-42.14295959,173.5823517,5.0,5.143930913,25,66,1
2016-11-14,2016-11-14 05:16:32.460,-42.39008713,173.3909607,5.0,5.160148601,25,66,1
2016-11-14,2016-11-14 06:43:00.470,-41.76691055,174.2632751,13.15195179,5.582599545,25,66,1
2016-11-14,2016-11-14 06:47:50.810,-42.38825607,174.0207214,16.79718208,5.72230256,25,66,1
2016-11-14,2016-11-14 07:21:04.880,-41.73667526,174.2872314,11.48209858,5.752227217,25,66,1
2016-11-14,2016-11-14 09:49:56.790,-42.43452454,173.7741547,9.552521706,5.008802034,25,66,1
2016-11-14,2016-11-14 10:03:50.250,-42.57275772,173.2480164,11.19238663,4.982363569,25,66,1
2016-11-14,2016-11-14 11:16:42.800,-41.69561768,174.2624207,7.950045109,5.024858926,25,66,1
2016-11-14,2016-11-14 19:17:34.290,-42.23801804,173.6977997,5.0,5.140757593,25,66,1
2016-11-15,2016-11-15 01:34:45.260,-41.68177795,174.2169342,5.816515923,5.817842039,25,66,1
2016-11-15,2016-11-15 01:43:52.930,-41.67596817,174.2591248,6.481728554,5.173879193,25,66,1
2016-11-15,2016-11-15 04:12:45.420,-42.56562042,174.012558,15.16740704,4.868806463,25,66,1
2016-11-15,2016-11-15 05:09:27.640,-42.28828812,173.6486969,11.15705299,5.274230579,25,66,1
2016-11-15,2016-11-15 06:30:31.740,-42.29529953,173.8515778,11.07760811,5.843717343,25,66,1
2016-11-16,2016-11-16 21:05:00.910,-41.69453049,174.1667023,11.0755682,4.973329122,25,-1,0
2016-11-18,2016-11-18 14:22:57.590,-42.52661133,173.1206665,5.0,5.324480789,24,-1,0
2016-11-19,2016-11-19 22:15:33.000,-33.02,-179.618,98.0,4.899925488,3,-1,0
2016-11-20,2016-11-20 06:52:48.400,-42.47023392,173.3497162,5.0,4.948634062,25,-1,0
2016-11-21,2016-11-21 17:51:37.030,-42.15437698,173.5819092,5.0,4.975031303,25,-1,0
2016-11-22,2016-11-22 00:19:42.520,-40.67358017,177.2288055,29.1119442,5.548644778,19,-1,0
2016-11-22,2016-11-22 05:13:34.820,-42.93263626,172.9574585,7.242141724,5.806281681,24,-1,0
2016-11-22,2016-11-22 09:49:38.550,-42.94399643,172.96521,7.8826437,4.994489157,24,-1,0
2016-11-22,2016-11-22 19:38:18.460,-36.98779297,177.0619354,191.2950134,4.929713407,15,-1,0
2016-11-23,2016-11-23 20:30:24.500,-47.95734787,165.056778,12.0,5.2696384,31,-1,0
2016-11-24,2016-11-24 13:15:51.000,-32.97,-178.75,10.0,5.023716866,3,-1,0
2016-11-26,2016-11-26 07:21:43.030,-38.71912384,177.4870453,11.70484924,4.917122044,13,-1,0
2016-11-27,2016-11-27 00:18:39.120,-37.04989243,179.311615,33.0,5.099591637,8,-1,0
2016-11-27,2016-11-27 08:42:16.330,-41.73691177,174.254364,9.228540421,4.890867208,25,-1,0
