date,time,latitude,longitude,depth,magnitude
2021-07-20,14:41:22.87,-33.17361069,-178.5030823,10.0,5.408428085
2021-07-22,19:02:10.23,-32.82397079,-179.3824921,100.0,4.898727883
2021-07-24,20:31:33.91,-33.47166061,-178.1492615,12.0,5.118637927
2021-07-25,01:35:59.95,-33.66889191,-178.7387238,150.0,5.103964511
2021-07-26,09:57:53.51,-32.79207993,-179.7083893,391.7623596,5.435447696
2021-08-01,13:04:54.58,-38.30324554,175.9667206,159.6030273,5.139707806
2021-08-06,15:41:55.30,-33.4088974,-179.6510925,33.0,5.044498552
2021-08-11,01:52:30.51,-33.00551224,-177.85112,33.0,5.020811327
2021-08-19,17:53:48.26,-33.06711578,-177.3026276,10.0,5.048067552
2021-08-20,14:05:23.23,-33.29497147,179.4427338,33.0,5.022739557
2021-09-04,04:54:27.04,-39.92452621,176.5695038,35.60233307,4.872817979
2021-09-05,05:09:17.64,-32.37410355,-179.0241241,251.3963928,5.364562831
2021-09-12,03:48:03.84,-32.73307419,-179.4667664,33.0,5.261555427
2021-09-13,20:01:14.61,-32.66106796,-179.3813477,183.9207153,5.490219737
2021-09-22,08:36:39.67,-32.50967026,-177.9901733,10.0,4.974384504
2021-10-01,14:42:01.06,-34.47851944,-179.9997559,33.0,5.050836042
2021-10-03,05:49:10.00,-33.664,-179.341,45.0,5.681118259
2021-10-03,05:56:43.70,-33.70465469,-178.4607544,168.7810974,4.901458988
2021-10-04,00:35:25.45,-33.02761841,-177.8921814,33.0,5.378961712
2021-10-10,23:27:59.66,-33.94416046,-177.3639069,33.0,4.958317461
2021-10-12,01:55:02.47,-40.24823761,173.4948425,150.2414703,5.331997828
2021-10-16,22:15:12.79,-48.28985214,164.8325195,12.0,5.110339407
2021-10-19,21:11:22.87,-46.79318619,165.7807922,12.0,5.122609236
2021-10-21,21:58:19.82,-39.03572464,174.9279327,210.0867157,5.89868829
2021-10-27,06:10:44.23,-33.35065079,-178.4405823,33.0,5.566015869
2021-11-04,13:12:15.66,-34.45336533,179.0034027,100.0,5.168373275
2021-11-04,16:36:55.28,-48.19871902,165.3945618,5.0,5.942256305
2021-11-06,21:08:36.79,-34.26224518,-179.3296814,100.0,5.020642475
2021-11-07,03:16:46.89,-40.31447601,173.4190063,189.9482574,5.468308195
2021-11-17,13:37:21.83,-37.62718964,179.70755,33.0,4.951250143
2021-11-17,16:11:55.02,-34.41363144,-178.6424103,10.0,4.912993354
2021-11-20,18:04:35.75,-32.36730194,-177.6595612,10.0,5.211829368
2021-11-22,20:59:23.66,-32.6781311,-177.7075653,33.0,5.172055207
2021-11-29,18:23:42.18,-33.37332153,-178.3779297,33.0,6.017700386
2021-11-29,18:29:48.67,-33.39321518,-178.5216217,33.0,5.180639203
2021-12-04,10:45:27.04,-33.39673996,-179.9397888,33.0,4.950812429
2021-12-25,02:52:04.33,-32.71156311,-179.1451111,221.3466797,5.174354568
2022-01-07,11:02:49.22,-32.7934494,-179.6249542,300.3325806,5.083752279
2022-01-07,14:56:43.18,-32.88789749,-178.0128937,33.0,4.853362123
2022-01-09,20:25:40.09,-33.71427155,-178.4614563,12.0,4.969561791
2022-01-09,21:35:27.29,-33.19467926,-178.1269836,12.0,4.931480951
2022-01-10,00:06:34.22,-33.68403625,179.4198761,33.0,6.337927744
2022-01-12,03:04:24.14,-33.01008224,-178.5867462,12.0,5.691834175
2022-01-12,10:49:36.56,-39.32933044,174.5572052,188.7716675,5.816731316
2022-01-13,03:20:23.94,-45.68945312,166.5959015,5.0,5.022010189
2022-01-19,01:47:51.39,-32.58456039,-177.4046173,33.0,5.013457791
2022-01-19,07:15:50.62,-32.57174683,-177.5258026,33.0,4.957721025
2022-01-21,16:11:54.40,-34.0669632,179.5612488,200.0,5.171423321
2022-01-24,12:40:04.32,-34.14297485,-178.9476471,33.0,5.629543639
2022-01-24,20:25:48.31,-37.475811,179.897583,12.0,5.297735055
2022-01-30,04:47:00.88,-33.30425262,-178.9278107,100.0,5.10002559
2022-02-02,19:22:59.19,-32.45227051,-178.2725067,100.0,5.69376962
2022-02-05,17:31:48.19,-47.16444397,165.2472229,33.0,5.364221116
2022-02-05,17:47:48.28,-33.35562897,-178.8343048,100.0,5.50091521
2022-02-10,04:40:52.88,-34.0892067,179.5066986,12.0,4.863978445
2022-02-11,01:26:25.71,-33.27832794,-178.984848,33.0,5.025245192
2022-02-21,03:06:44.44,-41.76634979,173.6784973,29.71275139,5.635963999
2022-02-26,20:27:12.74,-33.54074097,-178.1243134,33.0,4.93035023
2022-02-28,10:04:05.25,-33.41238022,-178.0921021,33.0,4.907141456
2022-03-06,05:26:46.89,-45.11865997,167.4913483,70.92035675,5.144173037
2022-03-08,05:26:48.09,-33.17879868,-178.302597,33.0,5.337685977
2022-03-09,02:44:45.53,-37.72393036,177.3166351,54.55956268,5.151111153
2022-03-13,00:00:30.19,-33.38648605,-178.505249,33.0,5.057598596
2022-03-19,11:18:15.30,-33.80036163,-178.93367,33.0,5.529701373
2022-03-19,11:44:03.11,-33.91566086,-178.8665161,33.0,5.422234736
2022-03-21,19:58:45.15,-34.26996613,-178.5770874,12.0,5.078562801
2022-03-22,00:51:24.19,-33.9322052,-178.2742157,33.0,5.396100755
2022-03-22,16:52:25.09,-34.26058197,-178.3805847,33.0,4.858402263
2022-03-22,23:13:19.66,-34.17538071,-178.5554504,33.0,5.00233623
2022-03-23,04:40:03.73,-34.14592743,-178.6234436,33.0,4.947372378
2022-03-23,16:00:14.17,-33.8133316,-178.9756622,33.0,5.201271459
2022-03-24,18:02:02.85,-33.92441559,-178.4321747,33.0,5.519970787
2022-03-24,18:17:39.24,-33.95962143,-178.2012634,33.0,4.97209333
2022-03-24,18:47:07.77,-34.0449028,-178.4014587,33.0,5.018354652
2022-03-25,08:22:48.59,-34.07326126,-178.3317566,33.0,5.177932654
2022-03-25,08:54:34.73,-34.1101265,-178.1190796,33.0,5.718104335
2022-03-28,09:10:09.08,-32.54831314,-178.3057098,33.0,5.133747767
2022-04-07,17:27:37.83,-33.04032898,-179.58992,100.0,4.879440843
2022-04-14,00:22:14.79,-33.65203476,-178.7848358,33.0,5.146900915
2022-04-14,08:19:17.65,-32.83057785,-177.5769501,33.0,4.998975019
2022-04-20,10:06:40.93,-33.97619247,-179.0455322,33.0,5.515803573
2022-04-21,04:48:38.01,-34.36041641,179.0438843,100.0,4.929473767
2022-04-27,01:27:23.41,-33.27452087,-178.5713806,33.0,5.452552751
2022-04-27,19:47:06.57,-33.14385223,-178.7037506,12.0,5.19354535
2022-05-04,21:32:38.44,-35.30612946,-179.6696777,33.0,5.35512559
2022-05-05,05:20:15.79,-33.59082413,-179.168045,100.0,5.02505264
2022-05-10,01:36:45.38,-33.28055573,-178.6494293,33.0,5.518545692
2022-05-10,22:09:21.07,-48.24466324,165.2635193,33.0,4.8582054
2022-05-11,18:25:10.13,-33.16158676,-178.1341248,33.0,4.868050944
2022-05-29,17:08:32.87,-33.3905983,-178.6791229,33.0,5.327237957
2022-06-01,06:32:41.19,-33.29216766,-178.3681793,33.0,5.569341684
2022-06-01,10:46:41.14,-33.40032578,-178.243515,33.0,5.577968927
2022-06-04,14:02:17.90,-33.77573395,-178.2510529,33.0,4.867354733
2022-06-10,23:07:21.21,-35.06688309,-179.1223602,33.0,6.403630177
2022-06-11,18:26:20.50,-36.26292038,178.6280518,103.9900513,4.874543926
2022-06-15,10:26:37.27,-33.08297348,-178.3808441,33.0,5.123305544
2022-06-18,02:49:50.03,-32.35932159,-177.3489532,33.0,5.185491588
2022-06-18,03:01:16.07,-32.31539536,-177.5972595,33.0,4.94160112
2022-06-18,15:05:12.05,-32.39310074,-177.3833923,33.0,5.12344074
2022-06-22,08:30:47.56,-32.41556168,-177.1367188,33.0,4.85003897
2022-07-02,12:17:56.49,-32.81486893,-179.1687012,33.0,5.323361736
2022-07-04,15:29:41.62,-44.24378967,168.3745575,5.0,5.474988556
2022-07-12,10:01:35.30,-32.52980423,179.8058014,300.0,4.850168568
2022-07-16,18:04:01.17,-32.51174164,-177.3686218,33.0,5.228770558
2022-07-16,18:08:07.48,-32.66010284,-177.3384705,33.0,5.445897315
2022-07-16,18:15:27.87,-32.8006134,-177.5305939,33.0,4.858607543
2022-07-16,22:30:41.82,-32.51877594,-178.0208893,33.0,4.960530437
2022-07-21,09:45:57.69,-32.7258606,-177.250473,33.0,5.289957284
2022-07-25,01:09:44.92,-33.84732056,-178.897049,33.0,5.61602954
2022-07-26,10:30:54.08,-37.77269363,178.4715271,39.94488525,5.316631133
2022-08-01,04:39:08.32,-32.48447418,-178.1269684,100.0,4.876816345
2022-08-08,08:37:15.24,-32.35453796,-177.6316986,12.0,4.865129112
2022-08-14,13:44:18.51,-32.83261871,-178.617157,12.0,6.691298983
2022-08-15,03:54:38.14,-33.05630493,-177.8983459,33.0,5.325196207
2022-08-15,19:19:16.41,-33.07824707,-178.3270416,33.0,5.038423208
2022-08-17,19:04:02.90,-32.85782623,-177.7848969,33.0,4.999383283
2022-08-20,10:49:15.05,-32.87195969,-178.7248383,100.0,5.181041788
2022-08-24,19:00:29.04,-33.6907196,-178.0023346,33.0,4.899910638
2022-08-27,01:04:54.06,-33.50971222,-177.89888,33.0,5.061466461
2022-08-29,18:10:49.53,-32.89428329,-178.4707642,33.0,6.072404402
2022-09-05,11:17:57.76,-47.00423431,166.1239014,5.0,4.902838475
2022-09-11,11:40:16.11,-33.88873672,-178.2268982,33.0,4.916584144
2022-09-11,11:45:21.27,-33.977005,-178.3506317,33.0,4.915214376
2022-09-20,07:05:55.86,-33.47927475,-178.9972992,33.0,5.410945386
2022-09-22,09:07:06.33,-40.81290436,174.1851654,52.74744415,5.787389653
2022-09-24,01:14:22.78,-34.41443253,-178.6736603,33.0,5.16744252
2022-09-30,06:37:37.06,-32.40172195,-179.244278,352.3682251,5.507737769
2022-10-01,07:21:16.72,-34.0434227,179.6683044,200.0,5.089768517
2022-10-02,14:54:17.77,-34.96865845,-179.8768616,185.4558716,4.931603224
2022-10-08,10:20:46.58,-45.15620804,167.4156342,54.29668427,5.217657991
2022-10-13,04:58:41.90,-33.01302719,-177.7198486,33.0,5.253710418
2022-10-13,14:03:56.11,-40.38648987,173.4305573,145.8435669,5.736686589
2022-10-13,23:36:15.06,-33.38061905,-177.1880035,33.0,5.193336391
2022-10-16,11:26:09.80,-33.64638519,-178.7126465,33.0,4.9191347
2022-10-17,03:10:04.10,-47.89823532,165.1981049,33.0,5.167416558
2022-10-28,03:55:57.37,-35.78899002,-178.8038177,33.0,5.890617467
2022-10-29,23:35:55.75,-42.01646423,172.6223755,53.3392868,5.258944019
2022-10-30,21:27:19.72,-34.1542244,-179.8596191,100.0,5.230209783
2022-11-01,01:44:48.29,-32.46463394,-177.5012817,33.0,4.945610651
2022-11-01,22:34:50.87,-32.86562729,-178.9120636,216.2201843,5.010758568
2022-11-02,17:57:57.43,-32.36118317,-177.5979156,33.0,4.989286149
2022-11-08,07:31:39.29,-32.41375351,-178.4078064,100.0,5.136162593
2022-11-18,02:44:17.61,-32.98654556,-178.0794067,33.0,5.126313048
2022-11-18,04:30:24.73,-34.07874298,-179.1393127,100.0,4.922014629
2022-11-26,17:51:04.41,-32.73569489,-178.8480835,33.0,5.079572418
2022-11-29,07:17:57.51,-33.37862778,-177.6613159,33.0,5.609575769
2022-11-30,10:47:59.05,-38.85837173,175.9560089,9.143449783,5.74251188
2022-12-01,12:48:19.59,-33.32079315,-177.4883881,33.0,5.13103959
2022-12-02,05:07:49.80,-38.3939209,176.0845337,157.1112976,5.414094532
2022-12-03,18:07:21.38,-33.15065002,-177.7145538,33.0,5.015862344
2022-12-07,19:53:35.49,-33.01568604,-178.4785156,33.0,5.012430616
2022-12-10,09:36:10.32,-32.95698166,-179.8561096,33.0,5.023199837
2022-12-14,11:03:00.38,-32.47815704,-177.8912354,100.0,5.016709743
2022-12-20,16:38:40.60,-34.05183411,-178.9855042,33.0,6.492863618
2023-01-03,16:39:21.82,-37.59829712,175.6892548,6.732970715,5.109284389
2023-01-27,14:05:53.42,-32.52826309,-178.4263306,100.0,4.998651925
2023-01-28,10:01:44.72,-33.14751816,-177.8186951,33.0,5.012572696
2023-01-29,14:04:57.05,-32.84441757,-178.5001526,100.0,5.12635726
2023-02-03,06:15:38.16,-34.00351334,179.9072723,100.0,5.040165908
2023-02-03,23:14:22.13,-38.83316803,175.9182587,86.1728363,4.976720252
2023-02-11,19:20:09.67,-35.10508347,-179.6893616,100.0,5.069401272
2023-02-15,06:38:10.34,-40.57481766,174.5874176,54.28686523,5.976956766
2023-02-27,01:31:12.77,-33.01976013,-178.2805939,33.0,4.874555497
2023-03-04,01:19:33.36,-32.52590179,-178.1749573,33.0,5.124812965
2023-03-13,01:37:19.15,-43.97176361,176.8643799,33.0,5.669209487
2023-03-17,15:46:01.65,-38.06438065,176.6934509,4.716814995,4.926049046
2023-03-27,00:42:15.59,-40.21088028,174.4224243,90.22136688,4.879868574
2023-04-25,22:16:14.37,-40.28248215,176.619812,20.70372009,5.887213472
2023-04-25,22:19:03.54,-40.26909256,176.5203247,13.39922428,5.439800973
2023-04-27,22:20:54.45,-48.57653427,164.7796783,33.0,4.912671654
2023-05-04,06:51:10.58,-33.46487808,-178.5128632,33.0,4.959277804
2023-05-05,11:37:12.59,-37.22119141,177.2187958,169.0026245,5.311891228
2023-07-04,16:05:21.87,-33.3407402,-178.3312988,100.0,5.058419505
2023-07-10,14:19:59.79,-32.89720917,-179.652771,330.1191406,4.860417883
2023-08-01,20:42:11.73,-32.87266159,-177.7104187,33.0,4.906929851
2023-08-05,15:59:38.79,-46.39383316,166.3962402,23.27933884,5.331386894
2023-08-10,23:53:21.21,-40.24860382,173.5944366,168.5975647,5.238149966
2023-08-24,18:04:54.87,-32.47513962,-179.4664154,279.4130859,5.341052379
2023-09-08,09:09:56.24,-33.04370117,-178.8240204,100.0,6.778439537
2023-09-10,22:36:50.40,-33.09540558,-178.6266937,33.0,4.96338009
2023-09-19,21:14:49.06,-43.69734573,171.0763245,11.69156933,5.973363132
2023-10-23,09:09:04.19,-42.73765182,171.7832947,5.0,5.141187882
2023-11-14,07:45:59.62,-32.85009003,-178.5912476,100.0,5.396260557
2023-11-20,00:36:22.94,-48.23340988,165.1965942,33.0,5.194588654
2023-11-21,08:56:32.05,-45.02968979,167.5773926,94.51904297,5.085400688
2023-12-22,14:27:12.93,-40.47837448,173.363266,158.4356537,4.943197464
2023-12-24,18:20:48.38,-32.40865326,-179.5714111,258.1061401,5.074357476
2024-01-24,14:18:38.00,-40.29014969,176.3731995,10.5198679,5.211085861
2024-02-26,08:21:12.82,-43.52474594,171.2770996,5.0,5.093902415
2024-03-02,23:14:41.93,-32.65431213,-177.1194916,33.0,4.880355832
2024-03-08,16:50:10.52,-35.5518837,179.4752197,124.4792709,4.854832755
2024-03-22,10:32:59.92,-33.85471725,-178.1179352,33.0,5.236365213
2024-03-22,10:36:33.72,-44.35708237,168.0182953,5.0,5.364922717
2024-04-06,10:37:57.06,-42.38438034,171.1300507,5.0,5.060193701
2024-04-18,11:09:04.48,-35.86474991,179.6391144,64.71903229,5.655675145
2024-05-02,23:37:04.57,-33.2901268,-178.521286,33.0,5.187633707
2024-05-03,07:59:28.57,-45.41457367,166.9929047,51.12618637,5.057401757
2024-06-01,10:44:06.62,-47.5576973,165.1583099,33.0,4.854286376
2024-06-05,14:19:45.62,-38.15227127,176.0281525,170.4443054,5.10753211
2024-07-02,09:17:35.14,-35.3393020629883,-179.154403686523,12.0,5.07254347750389
2024-07-03,23:20:54.86,-34.648681640625,-177.933502197266,33.0,5.16110909041244
2024-07-09,09:38:10.07,-32.9998054504395,-178.515396118164,33.0,5.30168029990547
2024-07-24,03:54:34.78,-38.1980361938477,-179.09700012207,33.0,4.98785853202101
2024-07-31,14:54:11.77,-34.0186347961426,-178.472885131836,33.0,5.61968613259225
2024-08-27,22:43:00.74,-34.5901412963867,-179.347015380859,33.0,5.74698817480225
2024-09-05,08:25:13.66,-34.0275993347168,-178.705764770508,33.0,4.96990176064664
2024-09-05,15:28:54.58,-32.9950256347656,-178.213943481445,33.0,4.99832304876447
2024-09-06,14:24:59.50,-49.0235900878906,164.682144165039,32.8638648986816,5.81907656626659
2024-09-06,17:30:40.98,-35.5170440673828,-179.171249389648,33.0,5.37968642948989
2024-09-08,04:22:20.44,-33.1385231018066,-178.483047485352,33.0,5.0179162876745
2024-09-13,08:23:56.42,-35.1275482177734,-178.953247070313,33.0,4.9043682102565
2024-09-13,08:31:30.88,-35.0550003051758,179.585021972656,100.0,5.21947641009067
2024-09-14,03:20:31.39,-34.5014114379883,-178.387710571289,33.0,5.14063710582837
2024-09-15,18:34:47.80,-41.8558006286621,178.481658935547,12.0,5.08820290879277
2024-09-16,12:27:35.05,-47.3319129943848,165.518676757813,33.0,4.96762008734555
2024-10-01,04:49:40.82,-41.5285491943359,174.349456787109,12.0,5.02039055562445
2024-10-02,21:05:38.55,-34.9947547912598,-179.548645019531,33.0,5.19825897696078
2024-10-05,16:08:55.13,-41.2635078430176,174.417037963867,29.7079792022705,5.70388667741118
2024-10-06,21:35:02.96,-33.613468170166,-177.945404052734,33.0,5.04677238521338
2024-10-07,00:33:19.55,-33.5739288330078,-178.012451171875,33.0,4.96611265246083
2024-10-07,23:59:05.05,-33.5956916809082,-178.18180847168,33.0,6.33468010995387
2024-10-08,01:27:19.28,-33.8018188476562,-177.957244873047,33.0,5.12034293684741
2024-10-08,08:07:24.34,-33.765453338623,-178.20002746582,33.0,4.95172500773332
2024-10-14,16:01:27.15,-36.6089897155762,177.275146484375,232.422622680664,5.16510465148216
2024-11-03,01:28:29.19,-37.0667457580566,177.423461914063,129.127868652344,5.01552140201825
2024-11-04,02:58:35.85,-41.2621536254883,174.205429077148,32.7214508056641,4.88202346382968
2024-11-22,02:03:16.29,-33.5368461608887,-178.345169067383,33.0,4.91104356774835
2024-11-26,14:46:49.36,-39.051815032959,174.903900146484,198.0634765625,4.87405790249358
2024-11-26,22:29:56.94,-44.9681625366211,167.402908325195,83.2404098510742,4.85478146224329
2024-11-27,22:03:59.40,-37.6783332824707,179.675811767578,33.0,5.85142426941358
2024-12-14,10:20:26.27,-38.7351608276367,178.886413574219,37.8609428405762,5.26016403599319
2024-12-15,16:23:41.24,-47.175708770752,165.842666625977,5.0,5.0736800177156
2024-12-15,16:29:29.95,-47.3709259033203,165.834365844727,33.0,5.03042008584586
2024-12-17,04:39:35.17,-41.7732925415039,174.247100830078,11.794282913208,5.12005433357833
2024-12-17,15:44:05.44,-37.473030090332,176.631210327148,189.343566894531,4.95350153694979
2024-12-25,16:09:52.77,-34.472297668457,-177.857788085938,33.0,5.0214880386012
